#   lon        lat
  172.228    -61.317
 -108.184    -51.620
 -166.450    -60.101
 -138.153    -55.545
  161.938    -56.845
 -109.962    -50.245
 -124.372    -56.164
  159.199    -28.097
 -158.840     -4.611
  168.246    -10.782
  174.191    -11.777
  158.301     -4.119
  155.670    -12.473
  163.555    -67.977
 -160.219    -67.399
 -167.554     20.221
 -129.794     27.978
 -134.818     23.316
 -131.498     27.834
 -151.405     26.212
 -159.216     24.864
  128.951     26.346
  -97.539    -30.796
  160.913    -29.057
  175.545    -27.253
  158.940    -32.836
  155.879    -22.986
  165.963    -24.305
  176.780    -25.844
 -134.099      0.682
 -123.074     -2.033
 -174.769     30.673
 -162.982     20.791
 -171.433     25.018
  177.514     23.127
  177.019     27.438
  177.436     27.325
  146.823     19.875
 -154.494    -45.616
  -84.227    -57.426
 -138.077    -47.486
 -148.176    -49.006
 -110.513    -53.201
 -111.919    -49.147
  -81.485    -55.933
  177.532    -44.341
 -175.111      6.294
  175.987      7.369
  156.813    -12.851
  179.348     -5.793
 -170.663     -4.030
 -153.339     -9.958
  170.223     23.695
 -163.839     18.110
  176.164     37.859
 -178.080     26.230
  157.902     20.381
 -100.626      3.359
  -87.759      4.761
 -119.050      0.601
 -103.819      0.818
  165.862      2.604
  159.488      2.690
 -120.370      0.025
  156.797    -63.315
 -150.879    -44.097
  179.971    -47.132
 -142.023    -47.943
 -145.044     23.332
 -108.512     -1.894
 -106.843     -0.902
  -95.291     11.343
 -122.647      0.211
  155.311     -2.260
 -138.663     10.487
 -128.326      5.055
  144.430     -0.933
  -97.826    -56.140
 -159.340    -48.977
 -112.581    -64.976
  -88.776    -63.137
 -155.743    -43.543
 -146.106    -46.185
 -101.630    -41.754
  -81.571    -36.079
  -93.747    -45.200
 -137.014    -42.464
 -130.441    -46.847
 -154.810    -40.430
 -150.505    -40.475
  -95.248    -37.520
 -107.475    -44.380
  -95.127    -41.414
  -84.560    -38.133
 -115.061    -24.026
 -131.143    -46.185
 -144.786    -47.075
  171.665    -33.301
 -155.919    -43.140
  -99.130    -61.991
 -162.574    -62.219
 -136.990    -51.393
 -168.396    -56.416
  156.037    -40.685
  154.319    -32.434
 -151.488    -50.819
 -128.582    -57.335
 -103.298    -63.219
  -84.716    -57.382
 -108.401    -62.191
  153.706    -45.300
  163.473     -9.661
  155.550     -9.270
 -112.994    -43.722
  -83.708    -42.708
 -163.881    -44.455
 -117.718    -49.207
  -79.031    -34.098
 -132.397    -29.215
 -111.196    -39.806
  -98.293    -40.570
 -102.163    -38.749
  -96.046    -45.039
 -120.961    -23.053
 -156.129    -45.035
 -158.199    -44.463
 -122.209    -25.770
 -151.376    -40.756
 -149.871    -28.615
 -137.185    -28.410
 -148.270    -36.643
 -170.883    -38.714
  -90.230    -26.901
  -77.123    -29.766
 -119.803     30.682
  163.038     38.320
 -177.333      3.149
 -173.845      3.783
 -144.484      0.102
 -142.276     -0.609
 -178.049      1.918
 -177.319      1.643
 -161.401     49.488
  126.832      1.977
  148.213      2.107
 -159.900     54.100
 -168.064     23.239
 -178.477     22.520
  174.505      6.546
 -179.375      4.733
 -140.926    -41.642
 -135.873    -38.051
 -130.274    -25.297
 -133.992    -27.570
 -150.339    -29.697
 -151.645    -30.890
 -163.386    -38.995
 -175.684    -41.005
 -134.800    -23.533
 -150.089    -29.243
 -159.163    -29.629
  160.091    -62.129
 -140.603    -58.299
  -83.392    -54.573
 -169.792    -61.624
 -129.751     31.550
 -136.128     42.160
  155.471    -38.530
  165.935    -39.997
  152.664    -17.238
  162.681    -18.307
  146.365    -45.467
  174.584    -22.913
  177.550    -14.188
  164.450    -27.270
 -146.732     52.131
 -160.672     35.883
 -175.199    -39.569
  176.291    -69.221
 -164.878    -77.416
  -78.034    -64.192
 -162.584    -77.264
  178.267    -72.592
 -136.358    -70.823
 -151.055    -65.209
 -156.095    -71.618
 -146.782    -69.136
 -133.903    -71.042
 -148.902    -64.133
 -152.849    -70.413
 -130.303    -70.160
 -172.667    -77.396
 -157.944    -70.028
 -165.853    -55.228
 -153.744    -64.177
 -149.300    -70.857
 -145.551    -59.560
 -104.455    -64.065
 -166.407    -38.802
 -128.173    -53.499
  160.773      2.811
  176.280     -0.429
 -111.322    -56.825
 -129.296    -59.664
 -115.705    -66.673
 -153.054    -55.474
 -149.964    -57.579
 -173.728    -52.080
 -155.994    -60.699
 -130.515    -50.093
 -146.367    -55.436
 -154.517    -62.189
  170.994    -47.004
 -134.151    -57.651
 -158.336    -54.157
 -166.337    -57.653
 -162.644    -45.364
  168.673    -11.300
  171.829    -11.000
  172.170    -12.058
  158.098    -12.539
  154.501     -7.139
  147.869    -13.736
  163.450    -39.194
  152.914    -35.583
  165.379    -41.248
  165.395    -35.971
  164.693    -34.398
 -175.442    -53.482
 -134.276    -56.302
  171.401      9.274
 -155.878      6.690
 -174.133     14.137
 -158.422      3.316
 -113.933      2.375
 -106.103     -1.705
 -130.949      1.000
 -115.012     -1.206
 -140.063     -0.218
  171.072      2.662
 -133.753     22.198
 -129.080     42.254
 -164.654      6.172
 -148.049      1.401
 -165.452     -0.024
 -114.885     -0.512
  -94.639     -0.254
 -111.143      0.564
  168.104      9.325
  140.555      6.285
  -97.711      1.531
 -176.472      1.844
  164.846     -3.125
 -163.699      3.254
 -115.768      1.030
  168.435     16.046
 -159.793     -2.176
  160.699    -37.837
 -173.494    -40.816
  157.998    -34.699
  160.083    -26.160
  176.065    -33.929
  176.791    -35.428
  165.210    -16.830
  174.600    -20.380
  157.603    -18.312
  174.660    -16.817
  170.180    -16.226
 -167.680    -16.554
 -175.742     -8.018
  167.112     -7.301
 -172.072     -9.261
 -159.793    -10.976
  168.807     -9.680
  170.682    -10.223
 -176.547     -8.789
 -169.038     -7.260
 -174.939     -9.566
  157.960     -6.965
  161.108    -11.338
  161.164     -6.610
 -174.621    -11.809
  174.486     -7.731
  166.440     -9.928
  151.895    -10.369
  155.491     -8.505
  162.771    -16.449
  153.772     -5.368
  151.088    -44.360
  160.734    -30.229
  153.068    -42.491
  160.848    -38.331
  163.749    -39.394
  163.907    -44.253
  167.080    -36.147
  139.348     -1.690
 -126.964     34.891
 -149.937     12.048
 -172.588      7.946
 -174.197      0.838
 -148.169    -10.229
 -154.829    -39.333
 -150.504     -1.835
 -176.045     10.108
  174.224      9.639
 -167.456     -9.068
 -163.079      4.201
 -164.823     -7.995
 -150.936     -1.633
 -177.512     -0.600
 -147.848      8.031
  145.173    -49.980
  159.595    -48.762
  171.262     29.346
  153.927    -53.979
  153.949    -49.776
  160.522    -53.956
  166.604    -39.944
 -170.563     30.646
 -132.395     45.689
 -129.826     42.553
 -177.408     14.418
 -145.708     21.277
 -160.024     15.979
 -150.008     11.664
  155.547    -50.921
 -152.361     39.519
 -149.092     45.713
 -143.885     47.393
 -178.481     35.765
  157.496    -56.550
  145.116    -60.309
 -131.461      0.107
 -103.079     -0.694
 -138.265     -0.098
 -116.231      0.757
 -132.517      0.533
 -136.072     -0.204
 -144.960      0.913
 -146.592     -3.696
  137.088      1.289
 -165.010     -0.876
  146.501      1.553
  158.644      0.413
 -175.466     -0.543
  131.936      0.504
 -176.049      1.629
 -137.351     -0.419
  140.568     -1.235
  153.864     -0.271
  168.280     -0.309
  174.215      0.177
  165.426      3.424
  159.938     -0.604
  156.366     -0.632
 -169.288     -1.550
  161.305      0.184
  172.171      2.034
  153.667      2.482
 -160.130      2.427
 -148.787    -51.327
 -109.176    -54.225
  171.997      2.057
  150.853     -0.104
  154.420     -6.166
 -160.896    -48.014
 -168.583    -41.243
 -175.451    -38.459
  179.899    -39.367
 -146.620    -12.876
 -135.729     -3.523
 -128.103     -5.734
 -107.345     -4.284
 -129.571      2.673
  164.456      5.920
  164.184      6.012
  174.901     -0.200
 -151.215      0.039
 -142.079     -2.762
 -177.671     -5.759
 -167.529     -3.203
 -166.193      0.703
 -162.498      3.043
 -140.510      4.175
 -130.123      0.560
 -123.785      5.663
 -128.922     -1.765
 -140.088     -0.528
 -142.843      0.118
 -149.862    -11.157
 -152.804      0.552
 -145.730      2.483
 -147.703      2.781
 -116.907    -23.981
 -115.515    -18.959
 -122.450    -15.907
  -73.771    -25.891
  151.432    -52.483
  145.572    -56.988
 -150.107    -37.604
 -150.109    -35.554
 -141.962    -39.715
 -166.774    -39.380
 -164.884    -20.341
 -178.779    -38.181
 -141.607    -15.640
 -170.107    -31.182
 -139.557    -40.345
 -168.954    -35.444
 -162.355    -32.065
 -134.367    -39.430
 -174.179    -35.815
 -144.353    -39.291
 -125.407    -40.897
 -126.037    -40.049
 -143.175    -11.560
 -125.884    -33.997
 -139.064    -11.790
 -146.255    -18.570
 -157.985    -27.370
 -133.079    -32.906
 -158.065    -23.399
 -170.981    -23.141
 -147.789    -19.074
 -135.724    -28.410
 -122.188    -35.764
 -171.432    -26.974
 -146.879    -21.296
 -135.422    -27.550
 -165.807    -25.297
 -149.542    -19.304
 -146.454    -16.500
 -168.293    -24.236
 -162.422     28.119
 -162.616    -61.415
 -162.604    -59.121
 -175.933    -49.501
 -168.141    -33.957
 -158.204    -54.843
  161.122      2.979
  179.373      7.866
  148.024      4.974
  145.988      2.970
 -173.197     24.656
 -125.485     -6.816
  176.305      5.249
 -174.704      1.757
 -155.211      3.324
 -178.850      6.202
 -170.461     10.408
 -155.994      3.330
 -164.710    -42.543
  177.304      2.501
 -168.302      7.083
 -171.947     13.023
  179.885     11.335
 -161.719      3.127
 -159.784      2.042
 -148.204     13.940
 -139.837      5.756
 -145.499      5.067
 -131.009      4.186
 -151.604     -1.691
 -164.793      0.851
 -152.020      1.421
 -154.651      4.590
 -155.491     -4.943
  144.385     39.686
  167.064     49.365
 -178.052     20.819
  152.083      3.793
 -157.750    -47.715
 -170.569    -46.255
 -163.024    -57.102
 -151.473    -59.766
 -162.519    -63.796
 -122.814      7.338
 -126.087     11.100
 -124.130     10.120
 -120.003      6.115
 -117.537      8.523
 -118.242      6.916
 -120.531      9.440
 -126.142     11.978
 -125.952     11.366
  163.678    -39.107
  161.236    -42.032
  151.840    -40.831
  159.639    -42.153
 -102.988    -45.243
 -103.759    -29.196
 -101.774    -58.655
  -93.598    -68.287
 -156.136    -75.364
 -139.514    -71.420
 -108.599    -69.990
 -146.483    -72.259
  174.623      4.589
  164.090      8.479
 -169.211     -1.372
  163.389      7.094
  171.121     -0.080
 -167.085     45.139
 -166.707     44.033
 -164.938     42.319
  172.123     20.122
  159.231      8.057
 -147.023    -56.749
 -170.461    -58.863
 -159.622    -51.730
  174.912    -60.776
  161.541    -59.851
 -161.845    -61.972
  139.018     -1.298
  152.612      4.110
  131.937     10.856
  152.752     18.034
  155.734     16.319
  179.801     12.352
  150.181    -50.557
  155.562    -44.431
  156.646    -49.523
  150.135    -48.241
  176.321    -54.346
  155.843    -54.461
  155.130    -13.925
 -170.332    -33.137
 -164.989    -37.932
 -156.475    -31.125
 -163.481    -34.821
 -179.688    -58.805
  176.647     14.774
 -165.696     -0.616
 -167.470     -0.850
 -140.225      9.122
 -140.015      4.998
 -140.020     -5.088
 -132.655     -6.466
 -124.974     -2.792
 -116.077     12.045
 -144.425     27.938
 -146.513     26.972
  -72.139    -66.154
 -127.661    -68.343
  -79.686    -66.977
 -139.788    -70.908
 -102.646    -68.641
 -151.338    -73.935
  149.831     18.970
  170.364     15.492
 -154.433     26.316
 -174.100    -26.754
  177.022    -55.042
  152.045    -53.646
  145.283    -60.715
  178.758    -55.296
 -174.053    -49.647
 -168.174    -56.202
 -149.232    -52.438
 -173.590    -51.894
 -169.554    -47.376
 -167.613    -37.904
 -170.691     -9.465
  177.877    -21.669
  170.353    -18.927
  162.290    -19.628
  160.398    -20.874
  154.682    -26.878
  154.004    -25.185
 -169.549     18.306
  159.143     10.690
 -125.276    -55.595
 -133.490    -70.376
  -95.677    -68.353
 -102.952    -67.122
 -126.307    -57.178
 -126.083    -66.389
 -125.677    -53.869
 -126.153    -62.481
  153.772    -29.829
  155.403    -24.519
  156.231    -28.714
  153.400    -41.684
  148.902    -41.231
  148.721    -42.302
  149.165    -40.501
  153.653    -34.852
  152.479     -9.989
  159.702    -37.158
  157.954    -33.080
 -167.524    -53.941
  145.578    -13.096
  157.482    -11.615
  -83.176    -13.236
  -95.638     -4.582
  -86.407    -16.139
  -78.425    -11.698
  -92.680    -15.034
  -81.472    -11.487
 -103.076    -14.125
  178.227    -16.101
 -155.665    -18.886
  176.939    -23.543
 -178.301    -17.371
 -170.462    -16.303
 -172.443    -18.857
 -171.929    -18.643
 -173.832    -23.504
 -174.067    -24.036
 -159.887    -20.026
  170.051     -9.526
  159.711     -7.289
  158.141     -6.397
  174.523     -4.199
  158.841     -3.013
  157.610     -3.269
 -158.497    -16.450
 -155.987    -19.914
 -159.985    -62.955
 -172.636    -63.387
 -171.836    -58.293
  -76.655    -66.409
 -154.923    -61.607
 -175.726    -67.974
 -179.973    -65.659
 -138.079    -60.690
 -130.809    -59.933
 -133.479    -59.313
 -146.071    -56.603
 -123.739    -54.638
 -124.227    -64.702
 -118.674    -63.028
 -144.454    -62.529
 -141.348    -66.000
 -133.317    -66.447
 -124.147    -66.208
 -100.183    -68.154
 -113.133    -62.336
 -115.438    -50.163
  -86.539    -61.744
 -156.486    -53.933
 -168.851    -60.891
  -91.905    -61.012
  145.464    -60.765
  -80.695    -60.827
 -102.400    -61.457
 -128.228    -55.839
 -149.702    -54.566
 -106.996    -53.895
 -135.873    -65.162
 -174.877    -69.308
 -178.949    -65.515
  156.612    -64.475
 -168.665    -63.297
 -164.964    -64.217
  -80.124    -63.775
  -72.483    -58.634
  -83.451    -54.608
 -169.054    -60.700
 -171.351    -61.487
 -162.001    -62.937
 -156.068    -63.075
 -160.795    -63.719
 -170.155    -65.786
 -152.201    -60.582
 -155.075    -62.504
 -156.579    -61.308
 -148.900    -56.673
 -119.489    -24.241
 -177.357    -32.703
  158.280    -48.986
  151.676    -44.802
  152.421    -49.032
  -84.526    -52.004
  -76.213    -46.474
  -77.302    -47.094
  138.364     38.212
  161.845     44.128
  133.723     39.504
  145.896     44.943
  147.464     26.416
 -164.111    -57.123
  162.526    -52.535
 -166.425    -51.204
 -168.260    -58.091
  173.098    -56.057
  112.896     10.992
  116.518     18.732
  116.366     16.895
  117.684     16.130
  161.492     20.796
  137.674     33.404
  136.563      4.233
 -172.248     35.530
  128.641     17.155
  141.504     17.987
  147.329     19.595
  127.712     14.150
  142.385      2.705
  163.642     27.710
  170.282     34.780
  136.611     41.614
  138.892     43.154
  131.074     38.911
  139.284     39.188
  132.588     38.093
  130.260     40.295
  134.593     39.567
  144.292     32.702
  166.970     42.447
  179.428     45.729
  160.854     49.982
  159.989     49.806
  138.728     41.753
  134.767     38.898
  139.082     40.133
  134.773     36.120
  136.992     39.720
  135.249     36.123
  139.033     41.103
  130.626     36.763
  138.242     38.939
  147.261     42.919
  161.693     53.362
  171.642     45.716
  130.898     36.184
  130.809     36.315
  137.463     39.243
  130.678     40.921
  130.877     39.594
  132.319     37.528
  133.398     38.712
  131.258     35.778
  132.090     36.976
  133.775     36.818
  133.945     38.568
  136.095     38.161
  133.306     36.936
  131.735     39.242
  129.370     39.844
  130.868     36.911
  129.046     39.696
  129.810     39.260
  128.820     39.090
  131.899     36.541
  131.387     38.016
  130.976     36.179
  130.887     35.304
  130.291     38.972
  135.971     24.264
  138.304     21.963
  138.204     22.403
  136.517     20.781
  136.999     20.974
  138.865     18.443
  113.731     10.805
  118.261     16.102
  117.442     17.125
  138.095     31.696
  135.066     27.869
  138.059     32.176
  136.453     32.946
  132.213     31.378
  132.131     27.124
  134.367     27.435
  126.781     27.918
  124.988     25.263
  154.664     36.062
  170.840     34.433
  130.934     25.752
  130.181     27.539
  144.866     32.352
  150.269     35.392
 -175.871     48.625
  158.323     37.177
  159.688     41.548
  131.683     25.821
  136.729     23.595
  150.110     33.363
  128.068     21.177
  153.156     44.349
  172.163     44.287
  175.010     34.406
  151.652     37.266
  158.455     41.455
  161.013     42.079
  143.558     31.158
  149.044     23.815
  153.824     30.615
  165.452     26.412
 -173.048     37.301
  149.871     26.478
  151.945     24.661
  164.038     22.470
  150.640     26.584
  174.341     43.861
  140.448     24.122
  149.335     39.976
  139.763     11.540
 -159.938    -17.884
  150.455     21.090
  147.876     17.541
  122.662     15.615
  153.068     10.949
 -169.805     15.230
  140.228     19.735
 -165.374    -16.621
  135.168      9.810
  136.570     18.950
  126.611     10.915
  172.719     -1.857
 -119.285    -27.502
 -159.116    -21.834
  -82.966    -29.324
  134.527     15.807
  132.857     41.504
  162.102     40.821
 -165.789     23.282
  171.623     42.940
  174.987     23.473
  132.685     11.453
  143.554      2.985
  126.311     11.878
  174.812     42.814
  127.922     19.568
  131.326     13.844
  117.855     18.323
  117.935     18.927
  118.657     18.271
  115.748     16.877
  115.156     16.169
  116.114     12.782
  114.743     14.069
  113.144     13.746
  117.932     11.999
  147.009    -51.057
  148.970    -47.875
  126.519     22.319
  135.957     32.802
  155.639     30.214
  134.879     25.747
  137.447     21.714
  142.655     34.141
  133.494     29.685
  133.523     20.947
  149.450     37.631
  142.873     25.177
  148.158     29.206
  146.484     40.059
  177.611     38.423
 -177.341     41.734
  160.989     40.948
  135.279     29.806
  153.533     34.410
  140.333     21.891
  150.052     27.327
  145.716     24.727
  139.761     28.606
  145.833     38.635
  146.278     34.868
  131.313     28.360
  142.909     39.722
  151.851     46.282
  151.160     36.414
  168.475     32.581
  152.035     41.927
  151.542     32.953
  172.889     44.292
  157.133     41.627
  128.799     23.818
  -98.293    -17.008
 -137.048    -15.225
 -133.991    -15.758
 -135.294    -17.060
 -156.758     -8.885
 -108.541     12.123
  -96.025      7.391
  -90.778    -14.316
  -82.184    -16.307
  -85.749    -27.098
  -85.622    -22.262
  -92.590    -24.206
  -83.712    -48.192
  -91.729    -47.826
  -83.753    -49.148
  -75.812    -42.452
 -111.004     11.396
 -165.800     10.924
 -131.711     16.143
 -148.733     17.962
 -120.404     16.939
  170.591     56.511
 -102.343     12.766
  -86.848    -52.827
 -136.689     52.325
 -132.450     51.460
 -144.122     52.489
 -130.399     44.958
 -138.219     57.894
 -160.198     53.506
 -140.708     50.722
 -120.661     22.832
 -122.051     23.692
 -116.900     27.354
 -119.679     22.320
 -174.965     30.633
  174.131     28.796
 -154.993     50.300
 -165.260     30.918
 -147.011     32.277
 -149.606     41.134
 -142.571     36.429
 -138.946     37.713
 -142.290     44.809
 -164.993     49.378
 -148.872     49.321
 -168.008     26.992
 -178.492     40.672
 -175.842     44.444
 -167.587     41.971
 -166.660     45.564
 -149.011     50.227
 -127.698     48.217
 -128.668     48.836
 -161.753     50.826
 -163.769     39.581
 -108.225     19.476
 -107.221     17.520
 -147.895      8.988
 -136.387    -29.214
 -160.408    -31.197
 -144.998    -42.067
 -172.781    -11.815
 -175.289     -2.217
 -161.291     17.204
  168.880    -16.132
  153.041     -5.490
  165.221    -15.023
 -137.048     24.642
 -150.212     19.560
 -174.517    -16.657
 -172.848    -50.100
  179.190    -17.915
 -115.498    -49.577
 -146.663     48.701
 -138.229     47.565
 -177.845     48.120
 -143.216     47.204
  144.524     35.702
 -153.771    -10.607
  163.392     -0.719
 -129.106     39.337
 -158.650     26.784
 -142.024     30.299
 -140.832     32.555
  156.035     -7.351
  151.373    -17.362
 -106.828    -24.824
 -130.878    -28.146
 -137.520    -22.278
 -134.991    -27.062
 -141.763    -20.009
 -134.873    -17.738
 -144.679    -18.743
 -172.959    -15.246
 -149.640    -20.151
  169.526    -19.210
  179.246    -21.541
  176.585    -22.444
 -121.181    -15.866
  159.715    -27.305
  169.691    -27.732
  160.188     40.618
  178.056     34.959
 -173.196     40.855
  148.006     37.773
  167.750     43.396
 -179.186     37.885
 -162.639    -38.284
 -163.835    -29.005
 -165.959    -31.065
 -167.397    -28.232
 -173.495    -34.923
 -170.536    -23.543
 -170.916    -21.044
 -158.053    -34.075
 -141.913    -47.490
  -94.303    -26.795
  169.753     -4.055
 -125.819    -49.534
 -137.423    -50.209
 -170.914      4.255
  -89.551     -1.095
  128.779     12.493
  178.671    -23.162
 -167.832     24.766
 -177.297     37.599
 -107.947     -2.157
 -147.982     23.918
  143.001     23.485
  143.256     37.534
 -160.514     22.681
  143.802     28.979
 -163.224     22.062
 -147.996     49.766
 -144.847     44.360
 -179.545    -24.569
 -131.919     48.678
  -86.932      8.014
  -85.019      8.219
  -89.802      7.180
 -118.103    -13.445
  -99.285    -11.271
 -103.501    -13.640
 -176.688    -16.014
 -161.430    -13.496
 -171.833    -76.679
 -167.357    -77.384
 -174.622    -76.348
 -170.585    -76.514
 -106.487    -15.229
 -148.683    -15.161
 -146.453    -17.855
 -162.054     17.995
  153.239    -15.820
  169.280     -7.284
  150.275    -18.814
  157.233     -9.184
  169.463     -0.757
  162.286    -14.095
  164.070    -40.656
  179.912    -58.356
  170.787    -62.286
  160.614     20.410
  164.999     20.257
  164.987     18.724
 -122.840      0.555
  154.499    -58.000
  169.058    -55.391
 -125.707     -6.248
  -90.900     -8.206
  -96.343     -5.264
  -93.628     -0.113
 -110.606      3.258
 -171.169    -31.453
 -146.138    -25.908
 -165.646    -24.161
 -149.033    -10.564
 -146.341    -12.211
 -128.510    -11.914
 -137.422    -11.158
 -143.588    -10.568
 -137.162    -27.231
  171.616    -28.724
 -175.494    -29.744
 -172.879    -49.438
 -173.759    -37.900
 -176.456    -22.121
 -150.472     25.258
 -122.150      9.330
  174.001    -52.078
  159.195    -47.559
 -103.999    -38.671
 -171.361      2.196
  110.680     15.345
  129.094     31.482
 -124.905     10.867
 -140.662    -51.298
 -120.272      9.520
 -125.650     12.139
 -124.859     12.000
 -124.696      5.242
 -157.816    -37.061
 -153.454    -31.775
 -104.087    -50.794
 -103.323    -35.456
 -100.894    -56.387
 -108.096     -4.810
 -102.053    -36.961
 -103.248    -47.737
 -101.306    -25.715
 -108.459      5.935
  150.689     16.036
  153.629     19.652
 -163.359      0.984
 -158.038     17.499
 -164.065     21.201
 -159.170     21.308
 -160.046     21.603
  123.583     -1.086
  123.301      5.583
  118.962     -2.517
 -157.040     18.073
 -161.558     22.614
  132.176      3.724
  127.596      4.392
 -166.850     20.037
  170.425      4.856
 -125.955    -57.997
 -104.836     13.687
 -106.719     14.819
 -125.902    -65.014
  154.393    -31.114
  -80.495    -14.880
  178.227    -16.101
 -155.665    -18.886
 -159.791    -19.487
  -70.058    -62.033
 -119.094    -53.561
 -130.434    -56.030
 -131.323    -50.516
 -131.428    -65.535
 -133.608    -54.785
  -98.840    -55.977
 -135.931    -58.050
 -139.588    -52.388
  -82.993     -8.257
  -85.724     -2.103
  -84.321    -10.029
 -147.640    -19.838
  177.395    -44.033
  179.901    -51.612
 -164.529    -55.784
 -166.464    -60.652
 -167.882    -60.713
 -178.355    -58.810
  179.629    -56.949
  177.888    -55.438
  175.719    -56.239
  174.902    -57.557
  174.185    -59.117
  176.317    -62.437
  178.284    -62.755
  178.600    -61.921
  150.103    -47.848
  150.657    -51.749
  173.265    -53.907
  137.755     41.083
 -175.345    -66.199
 -166.761    -49.948
 -126.078    -60.949
 -126.115    -60.947
  146.118    -47.485
  164.536    -48.407
 -160.578    -54.134
 -170.796    -54.282
 -168.093    -49.928
  156.247    -47.583
 -127.654    -57.364
  151.918    -49.105
  162.400    -49.766
 -127.134    -58.888
  179.221    -59.538
  -70.277    -59.570
  -89.247    -63.781
 -114.415    -50.826
 -179.974    -52.080
  -89.310    -54.025
  -84.178    -63.742
 -102.246    -58.179
  145.825    -49.814
  145.143    -54.489
  137.493     42.827
  133.344     41.029
  138.262     44.607
  138.072     38.032
  138.779     39.327
  134.143     15.738
  134.662     28.398
  145.618     38.349
  154.509     34.462
  152.416     28.246
  169.055     31.475
  159.776     29.624
  158.207     27.209
  166.760     39.990
  134.819     32.129
  159.451     37.287
  140.490     29.627
  176.111     38.650
  158.721     28.125
 -178.031     39.242
  167.823     29.368
  176.763     22.275
  174.425     19.213
  173.130     25.916
  165.170     27.489
  173.553     30.921
  177.265     36.547
  172.570     26.151
  136.721     27.763
  157.776     36.860
  154.188     36.454
  164.191     29.891
  138.084     30.625
  139.399     27.500
  157.083     19.855
  148.839     22.616
  134.401     24.491
  174.225     33.044
  178.084     45.242
  128.377     16.436
  128.188     25.074
  127.043      9.823
  131.525     15.432
  136.858      9.870
  127.085      5.732
  128.570     11.281
  128.494     18.027
  167.562     31.560
  152.244     31.521
  160.214     42.141
  169.686     34.566
 -151.785     11.575
 -152.921    -11.600
 -107.688      6.842
 -107.196      8.338
 -166.482     -7.789
 -144.691    -10.400
  -84.405      3.311
 -136.292    -14.434
  169.582     -5.637
 -148.385     12.206
 -120.798     -8.590
  169.841     -4.383
 -128.609     -8.438
  -88.277    -38.516
 -100.005    -40.463
  -80.684    -41.221
 -116.961    -27.075
 -135.084     15.442
  -94.759      8.012
 -129.271    -25.976
 -134.800    -10.860
 -111.217      8.964
 -122.751     -0.095
  -90.194     -0.434
 -151.457     -4.699
  -91.668      2.368
  -81.128      5.950
  -80.431      3.487
 -103.435      9.440
  -92.548    -23.331
 -101.244    -23.973
  -96.704    -27.028
  -97.154    -28.258
  -81.157    -28.877
  -85.150    -32.336
 -100.237      9.458
 -101.881     11.663
 -115.747    -31.332
  -88.292    -44.088
  -89.285    -38.294
 -100.494    -26.990
  -97.786    -28.861
  -97.161    -27.922
 -110.438    -30.085
  -99.107    -33.143
 -115.010    -30.850
 -126.287    -27.866
 -130.850    -28.974
  -84.498     -6.050
  -78.398    -12.662
  -90.478     -9.538
  151.707    -54.024
  -94.263    -15.640
 -117.011      1.543
  -85.543    -17.907
  -74.121    -25.169
  -82.542      1.238
  -85.074     -6.388
  -91.747     -1.663
 -102.455      6.657
  -87.500    -37.400
 -110.747    -41.576
  -99.181    -39.035
 -145.841    -50.781
  -76.801    -31.373
 -104.378    -28.518
 -124.581    -23.368
 -127.065    -24.133
 -101.985    -29.605
 -124.960    -26.756
 -127.775    -24.213
 -111.943     -0.942
  -99.320     -2.770
 -102.748     -2.754
 -101.821     -0.527
 -103.926      0.569
 -101.852     -0.495
  -99.379      7.101
 -123.784      4.713
 -122.239     -0.681
 -116.619      1.428
 -115.240     -0.218
 -118.781      6.519
 -108.255      0.185
 -101.153      0.647
  -91.388      1.093
 -104.500     -2.688
 -104.599     -0.311
  -95.481    -11.123
 -117.272      0.686
 -115.398     -1.227
  -99.975      1.079
 -103.885      1.711
  -89.996      1.490
  -97.649      1.439
 -108.583     -6.973
  -81.878     -9.149
 -110.927      0.717
  -93.446    -10.995
  -87.878     -8.175
  -80.604    -13.630
 -100.118     -4.703
  -85.714     -7.116
  -90.450     -7.037
 -107.036     -6.607
 -107.776     -3.133
 -102.848     -7.826
 -106.919     -7.462
  -95.848     -6.100
  -95.459     -5.219
  -95.399     -6.932
 -109.522     -8.894
 -108.445     -1.606
 -117.773    -28.187
 -116.296    -20.505
  -84.471    -20.379
  -82.317    -21.615
 -104.407      0.500
 -114.031      2.438
  -97.699     -6.174
 -100.082     -5.928
 -117.788     -6.593
 -117.179     -5.139
 -113.496     -7.873
  -88.836    -50.958
  -91.560    -52.444
  -88.674    -48.664
  -85.467    -45.461
  -84.235    -47.405
  -82.732     -4.731
  -87.520     -2.979
  -92.146     -2.794
 -103.167    -46.965
 -107.024     -6.527
 -107.687     -9.886
 -106.934    -11.783
 -109.246    -14.568
 -108.224    -17.191
 -108.934    -19.513
 -107.605    -21.909
 -101.995    -22.153
 -103.703      4.216
  -72.335    -30.794
  -74.912    -36.021
  -73.522    -18.651
  -73.351    -18.820
  -88.371     -1.070
  -85.209      0.866
  -83.873     -2.776
  -84.571     -5.144
  -96.821    -21.628
  -91.928    -20.603
  -86.704    -20.537
  -81.556    -20.216
  -76.972    -19.512
  -74.435    -35.314
  -74.945    -39.451
